Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-01-06,80.34,80.39,78.56,79.23,3832170.0,0.0,1.0,38.356113727687,38.379984846511995,37.506301897524,37.826174889776,7664340.0
2015-01-05,80.14,80.67,79.49,79.88,5811898.0,0.0,1.0,38.260629252388,38.513663111931,37.950304707665,38.136499434499,1.1623796E7
2015-01-02,82.13,82.975,80.89,81.44,3453049.0,0.0,1.0,39.210699781615,39.614121689754,38.61869603476,38.881278341832,6906098.0
2014-12-31,82.19,83.33,82.0,82.05,3814386.0,0.0,1.0,39.239345124204,39.783606633409995,39.14863487267,39.172505991495,7628772.0
2014-12-30,82.07,82.88,81.79,81.79,2626727.0,0.0,1.0,39.182054439025,39.568766563987005,39.048376173606,39.048376173606,5253454.0
2014-12-29,81.66,82.55,81.5,82.38,2398331.0,0.0,1.0,38.986311264662,39.411217179743,38.909923684422004,39.330055375739,4796662.0
2014-12-26,81.43,82.4,81.3801,81.83,2275182.0,0.0,1.0,38.876504118067004,39.339603823269,38.85268074148,39.067473068666,4550364.0
2014-12-24,81.47,81.86,81.18,81.27,1301199.0,0.0,1.0,38.895601013127,39.081795739961,38.757148523943,38.800116537828,2602398.0
2014-12-23,81.5,82.05,81.13,81.43,4073861.0,0.0,1.0,38.909923684422004,39.172505991495,38.733277405119,38.876504118067004,8147722.0
2014-12-22,79.85,80.55,79.77,80.54,3791928.0,0.0,1.0,38.122176763204,38.456372426750995,38.083982973084,38.451598202986006,7583856.0
2014-12-19,80.2,80.29,79.41,79.44,8722106.0,0.0,1.0,38.289274594977,38.332242608861996,37.912110917546,37.926433588840005,1.7444212E7
2014-12-18,81.55,81.64,79.26,80.03,8791471.0,0.0,1.0,38.933794803247,38.976762817132,37.840497561071,38.208112790973,1.7582942E7
2014-12-17,79.13,80.59,78.44,80.435,5080812.0,0.0,1.0,37.778432652127,38.475469321811,37.449011212344,38.401468853454,1.0161624E7
2014-12-16,80.49,81.09,79.11,79.13,6990937.0,0.0,1.0,38.427727084161,38.714180510059,37.768884204597,37.778432652127,1.3981874E7
2014-12-15,82.27,82.5,80.69,80.89,8143493.0,0.0,1.0,39.277538914324005,39.387346060918,38.523211559459995,38.61869603476,1.6286986E7
2014-12-12,82.74,83.97,82.57,83.25,4582115.0,0.0,1.0,39.501927431277,40.089156954367,39.420765627273,39.745412843290005,9164230.0
2014-12-11,82.9,84.02,82.655,83.12,5029148.0,0.0,1.0,39.578315011517,40.113028073192,39.461346529275,39.683347934345996,1.0058296E7
2014-12-10,82.9,84.04,82.55,82.66,5048160.0,0.0,1.0,39.578315011517,40.122576520722,39.411217179743,39.463733641158,1.009632E7
2014-12-09,83.07,83.29,82.2,83.03,4362810.0,0.0,1.0,39.659476815521,39.76450973835,39.244119347969,39.640379920461,8725620.0
2014-12-08,84.2,84.2,83.1,83.8,5885326.0,0.0,1.0,40.198964100961,40.198964100961,39.673799486816,40.007995150363,1.1770652E7
2014-12-05,82.5,83.92,82.43,83.57,7394084.0,0.0,1.0,39.387346060918,40.065285835542,39.353926494563,39.898188003769,1.4788168E7
2014-12-04,80.6,82.3,80.39,81.31,7035455.0,0.0,1.0,38.480243545576,39.291861585619,38.379984846511995,38.819213432888,1.407091E7
2014-12-03,80.42,80.75,80.07,80.47,5600698.0,0.0,1.0,38.394307517807,38.55185690205,38.227209686033,38.418178636631,1.1201396E7
2014-12-02,80.69,80.85,80.09,80.37,3828199.0,0.0,1.0,38.523211559459995,38.5995991397,38.236758133563,38.370436398982,7656398.0
2014-12-01,81.0,81.5,80.62,80.85,4313739.0,0.0,1.0,38.671212496174,38.909923684422004,38.489791993105996,38.5995991397,8627478.0
2014-11-28,80.43,81.64,80.4101,81.21,3383337.0,0.0,1.0,38.399081741571,38.976762817132,38.389581036279004,38.771471195238,6766674.0
2014-11-26,80.12,80.31,79.4,79.7,3098376.0,0.0,1.0,38.251080804858,38.341791056392005,37.907336693781,38.050563406729005,6196752.0
2014-11-25,80.56,80.92,80.05,80.21,4059193.0,0.0,1.0,38.461146650516,38.633018706055005,38.217661238503,38.294048818742,8118386.0
2014-11-24,79.9,80.82,79.71,80.52,4713100.0,0.0,1.0,38.146047882029,38.585276468405,38.055337630494,38.442049755456,9426200.0
2014-11-21,79.13,79.92,78.77,79.76,7013859.0,0.0,1.0,37.778432652127,38.155596329559,37.606560596588004,38.079208749319,1.4027718E7
2014-11-20,77.66,78.64,77.65,78.2,3143548.0,0.0,1.0,37.076621758678,37.544495687644,37.071847534913005,37.334429841985,6287096.0
2014-11-19,77.44,78.08,77.4,77.82,2615593.0,0.0,1.0,36.971588835849,37.277139156806,36.952491940788995,37.153009338916995,5231186.0
2014-11-18,77.63,78.0,77.315,77.57,2877908.0,0.0,1.0,37.062299087382996,37.238945366686,36.911911038787,37.033653744793,5755816.0
2014-11-17,77.94,78.47,77.645,77.83,2949510.0,0.0,1.0,37.210300024097,37.463333883639,37.06946042303,37.157783562682,5899020.0
2014-11-14,78.08,78.3,77.73,78.12,3019641.0,0.0,1.0,37.277139156806,37.382172079635,37.110041325032,37.296236051866,6039282.0
2014-11-13,78.19,78.48,77.4118,77.89,3421124.0,0.0,1.0,37.32965561822,37.468108107404,36.958125524831,37.186428905272,6842248.0
2014-11-12,77.41,78.01,77.27,77.85,2656097.0,0.0,1.0,36.957266164554,37.243719590451,36.890427031844,37.167332010212,5312194.0
2014-11-11,77.83,78.2,77.25,77.73,2600719.0,0.0,1.0,37.157783562682,37.334429841985,36.880878584314,37.110041325032,5201438.0
2014-11-10,77.64,77.9,77.17,77.65,3277685.0,0.32,1.0,37.067073311148,37.191203129037,36.842684794195,37.071847534913005,6555370.0
2014-11-07,77.64,78.09,77.21,77.79,4124497.0,0.0,1.0,36.914944755811,37.128903090949,36.710495680013,36.986264200857,8248994.0
2014-11-06,76.97,77.55,76.66,77.45,3083638.0,0.0,1.0,36.596384567939,36.872153088783996,36.448991048178,36.824606792087,6167276.0
2014-11-05,77.01,77.39,76.59,76.66,3701698.0,0.0,1.0,36.615403086618,36.796079014068,36.415708640489,36.448991048178,7403396.0
2014-11-04,75.61,76.94,75.5,76.71,5210382.0,0.0,1.0,35.949754932856,36.582120678929996,35.897454006488,36.472764196526,1.0420764E7
2014-11-03,75.97,76.27,75.47,76.1,5303468.0,0.0,1.0,36.120921600966,36.263560491058,35.883190117479,36.182731786672,1.0606936E7
2014-10-31,75.25,76.74,74.92,75.56,1.7944954E7,0.0,1.0,35.778588264745004,36.487028085535,35.621685485644,35.925981784506995,3.5889908E7
2014-10-30,76.18,77.45,76.11,77.32,6694485.0,0.0,1.0,36.220768824029996,36.824606792087,36.187486416342004,36.76279660638,1.338897E7
2014-10-29,77.1,77.665,76.22,76.54,4397451.0,0.0,1.0,36.658194753646,36.926831329986,36.239787342709,36.391935492141,8794902.0
2014-10-28,76.34,77.07,75.88,77.05,4075494.0,0.0,1.0,36.296842898746,36.643930864637,36.078129933938,36.634421605297,8150988.0
2014-10-27,76.01,76.38,75.82,75.97,2898138.0,0.0,1.0,36.139940119645,36.315861417425,36.04960215592,36.120921600966,5796276.0
2014-10-24,74.9,75.91,74.35,75.81,3679517.0,0.0,1.0,35.612176226304,36.092393822948,35.350671594469,36.04484752625,7359034.0
2014-10-23,75.15,75.51,74.76,74.84,3418865.0,0.0,1.0,35.731041968048004,35.902208636158,35.545611410928004,35.583648448286,6837730.0
2014-10-22,74.48,74.985,74.16,74.6,3234835.0,0.0,1.0,35.412481780176,35.652590578497,35.260333630744,35.469537336212,6469670.0
2014-10-21,75.0,75.185,74.14,74.36,6156465.0,0.0,1.0,35.659722523002,35.747683171892,35.250824371405,35.355426224139,1.231293E7
2014-10-20,73.61,74.75,73.405,74.7,3978514.0,0.0,1.0,34.998828998909005,35.540856781258,34.901359090679,35.51708363291,7957028.0
2014-10-17,73.35,73.91,72.8801,73.54,4790530.0,0.0,1.0,34.875208627496,35.141467889001,34.651788579315,34.965546591221,9581060.0
2014-10-16,71.18,72.87,70.77,72.64,4869416.0,0.0,1.0,33.843453989164,34.646986403349,33.648514172704,34.537629920945,9738832.0
2014-10-15,72.03,72.93,71.27,72.38,6811004.0,0.0,1.0,34.247597511091,34.675514181367,33.886245656191,34.414009549532,1.3622008E7
2014-10-14,72.41,73.58,72.21,72.74,5497511.0,0.0,1.0,34.428273438541005,34.9845651099,34.333180845145996,34.585176217642,1.0995022E7
2014-10-13,74.21,74.44,72.01,72.19,6215707.0,0.0,1.0,35.284106779093,35.393463261497004,34.238088251751,34.323671585807,1.2431414E7
2014-10-10,74.26,75.79,74.1,74.46,5247970.0,0.0,1.0,35.307879927442,36.035338266911005,35.231805852726005,35.402972520836,1.049594E7
2014-10-09,75.04,75.82,74.36,74.48,4671914.0,0.0,1.0,35.678741041681,36.04960215592,35.355426224139,35.412481780176,9343828.0
2014-10-08,74.24,75.42,73.63,75.26,3358154.0,0.0,1.0,35.298370668102,35.859416969131,35.008338258248,35.783342894415,6716308.0
2014-10-07,74.9,75.05,74.02,74.05,3191716.0,0.0,1.0,35.612176226304,35.68349567135,35.193768815367996,35.208032704377,6383432.0
2014-10-06,76.02,76.23,75.1,75.145,2610874.0,0.0,1.0,36.144694749315,36.244541972379,35.707268819699,35.728664653213,5221748.0
2014-10-03,74.8,76.1,74.77,75.89,4114584.0,0.0,1.0,35.564629929607,36.182731786672,35.550366040598,36.082884563608,8229168.0
2014-10-02,74.41,75.0,73.78,74.45,4286760.0,0.0,1.0,35.379199372487996,35.659722523002,35.079657703294004,35.398217891166,8573520.0
2014-10-01,75.68,75.91,74.41,74.61,4059532.0,0.0,1.0,35.983037340544,36.092393822948,35.379199372487996,35.474291965882,8119064.0
2014-09-30,75.56,75.85,75.02,75.46,3900452.0,0.0,1.0,35.925981784506995,36.063866044929,35.669231782341,35.878435487809995,7800904.0
2014-09-29,74.55,75.52,74.45,75.27,3188263.0,0.0,1.0,35.445764187864,35.906963265828,35.398217891166,35.788097524085,6376526.0
2014-09-26,74.0,75.23,73.94,75.17,3829897.0,0.0,1.0,35.184259556027996,35.769079005406,35.155731778009994,35.740551227387,7659794.0
2014-09-25,75.18,75.28,74.09,74.12,4000419.0,0.0,1.0,35.745305857057,35.792852153754,35.227051223056,35.241315112065,8000838.0
2014-09-24,74.53,75.43,74.35,75.32,4288850.0,0.0,1.0,35.436254928524,35.8641715988,35.350671594469,35.811870672433,8577700.0
2014-09-23,74.29,74.88,73.78,73.955,3869500.0,0.0,1.0,35.322143816451,35.602666966964996,35.079657703294004,35.162863722515,7739000.0
2014-09-22,76.05,76.05,74.33,74.6,3899900.0,0.0,1.0,36.158958638324,36.158958638324,35.34116233513,35.469537336212,7799800.0
2014-09-19,75.97,76.33,75.7701,76.07,6020400.0,0.0,1.0,36.120921600966,36.292088269076,36.025876553867995,36.168467897663,1.20408E7
2014-09-18,75.59,75.89,75.0,75.73,4013800.0,0.0,1.0,35.940245673516,36.082884563608,35.659722523002,36.006810488892,8027600.0
2014-09-17,75.34,75.821,75.105,75.34,3737900.0,0.0,1.0,35.821379931773,36.050077618887,35.709646134534005,35.821379931773,7475800.0
2014-09-16,74.84,75.45,74.53,75.09,4020100.0,0.0,1.0,35.583648448286,35.87368085814,35.436254928524,35.702514190029,8040200.0
2014-09-15,75.26,75.34,74.39,74.92,5412800.0,0.0,1.0,35.783342894415,35.821379931773,35.369690113147996,35.621685485644,1.08256E7
2014-09-12,75.83,76.07,74.94,75.47,7307400.0,0.0,1.0,36.05435678559,36.168467897663,35.631194744983,35.883190117479,1.46148E7
2014-09-11,76.98,77.0,76.08,76.12,4676700.0,0.0,1.0,36.601139197609,36.610648456949,36.173222527333,36.192241046012,9353400.0
2014-09-10,77.01,77.4,76.75,77.21,2959300.0,0.0,1.0,36.615403086618,36.800833643737995,36.491782715205005,36.710495680013,5918600.0
2014-09-09,77.45,77.75,76.98,77.12,2544800.0,0.0,1.0,36.824606792087,36.967245682179,36.601139197609,36.667704012985,5089600.0
2014-09-08,77.76,77.96,77.33,77.67,2246400.0,0.0,1.0,36.972000311848,37.067092905243,36.767551236050004,36.929208644821,4492800.0
2014-09-05,77.01,77.97,76.81,77.95,4002500.0,0.0,1.0,36.615403086618,37.071847534913005,36.520310493224,37.062338275573,8005000.0
2014-09-04,76.8,77.3726,76.76,77.16,2870500.0,0.0,1.0,36.515555863554,36.787805958442995,36.496537344875,36.686722531664,5741000.0
2014-09-03,77.56,77.93,76.7,76.79,3388100.0,0.0,1.0,36.876907718454,37.052829016234,36.468009566857,36.510801233884,6776200.0
2014-09-02,77.7,77.98,77.16,77.48,3098100.0,0.0,1.0,36.94347253383,37.076602164582,36.686722531664,36.838870681096,6196200.0
2014-08-29,78.07,78.1,77.52,77.81,2328700.0,0.0,1.0,37.11939383161,37.133657720619,36.857889199775,36.995773460197,4657400.0
2014-08-28,77.79,78.03,77.51,77.81,1978400.0,0.0,1.0,36.986264200857,37.100375312931,36.853134570105,36.995773460197,3956800.0
2014-08-27,77.91,78.27,77.66,77.92,2451800.0,0.0,1.0,37.043319756894,37.214486425005,36.924454015151,37.048074386564004,4903600.0
2014-08-26,78.01,78.43,77.755,77.79,2750800.0,0.0,1.0,37.090866053592,37.29056049972,36.969622997013005,36.986264200857,5501600.0
2014-08-25,77.64,78.22,77.51,77.97,2837900.0,0.0,1.0,36.914944755811,37.190713276656,36.853134570105,37.071847534913005,5675800.0
