Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2014-03-03,114.79,116.19,114.26,114.84,6046200.0,0.0,1.0,99.456359050696,100.66934713913,98.997156417219,99.49968005385401,6046200.0
2014-02-28,115.87,116.74,114.81,115.33,6944600.0,0.0,1.0,100.39209271890999,101.14587817386999,99.47368745195999,99.924225884805,6944600.0
2014-02-27,115.66,115.82,114.56,115.69,4922600.0,0.0,1.0,100.21014450565,100.34877171576001,99.257082436168,100.23613710754,4922600.0
2014-02-26,114.82,115.86,114.4,115.51,6113800.0,0.0,1.0,99.482351652591,100.38342851828001,99.118455226062,100.08018149616998,6113800.0
2014-02-25,114.37,115.435,114.24,114.97,5976100.0,0.0,1.0,99.092462624167,100.01519999144001,98.979828015956,99.612314662066,5976100.0
2014-02-24,113.37,115.0,113.05,114.15,7337900.0,0.0,1.0,98.226042561002,99.638307263961,97.94878814078899,98.901850210271,7337900.0
2014-02-21,114.72,114.74,112.6,112.68,9221100.0,0.0,1.0,99.39570964627501,99.413038047538,97.558899112365,97.62821271741801,9221100.0
2014-02-20,113.51,115.33,113.1,114.6,8406900.0,0.0,1.0,98.34734136984501,99.924225884805,97.992109143948,99.29173923869499,8406900.0
2014-02-19,112.55,115.05,112.47,113.6,7989900.0,0.0,1.0,97.515578109207,99.68162826711901,97.446264504154,98.42531917553002,7989900.0
2014-02-18,113.86,114.11,112.6,112.71,6106600.0,0.0,1.0,98.650588391953,98.86719340774401,97.558899112365,97.654205319313,6106600.0
2014-02-14,112.58,113.83,111.59,113.48,6776400.0,0.0,1.0,97.54157071110201,98.62459579005801,96.68381484856899,98.32134876795,6776400.0
2014-02-13,111.73,112.74,111.18,112.51,5061600.0,0.0,1.0,96.805113657412,97.680197921208,96.328582622671,97.48092130668002,5061600.0
2014-02-12,112.89,112.89,111.81,112.03,6422100.0,1.0,1.0,97.810160930683,97.810160930683,96.874427262465,97.06503967636101,6422100.0
2014-02-11,112.03,113.87,111.95,113.58,6874700.0,0.0,1.0,96.20628501232201,97.78639359415399,96.137584639199,97.537354741583,6874700.0
2014-02-10,112.47,112.47,111.08,111.69,9251300.0,0.0,1.0,96.584137064499,96.584137064499,95.39046808148501,95.914308426549,9251300.0
2014-02-07,111.91,112.12,110.39,112.05,7071800.0,0.0,1.0,96.10323445263701,96.283572932085,94.797927363297,96.22346010560301,7071800.0
2014-02-06,110.11,111.35,109.91,111.27,7983300.0,0.0,1.0,94.557476057366,95.62233184077499,94.385725124559,95.553631467652,7983300.0
2014-02-05,111.0,111.0,109.27,109.52,1.05629E7,0.0,1.0,95.321767708361,95.321767708361,93.836122139573,94.050810805583,1.05629E7
2014-02-04,111.86,112.04,110.49,110.83,9717200.0,0.0,1.0,96.060296719435,96.214872558962,94.883802829701,95.175779415475,9717200.0
2014-02-03,112.35,112.46,110.54,111.14,1.12753E7,0.0,1.0,96.481086504814,96.575549517859,94.926740562903,95.441993361327,1.12753E7
2014-01-31,113.9,113.9,111.11,111.63,1.55235E7,0.0,1.0,97.81215623407499,97.81215623407499,95.416230721406,95.86278314670601,1.55235E7
2014-01-30,116.31,116.96,115.18,116.45,5538700.0,0.0,1.0,99.88175497441,100.43994550604,98.911362204046,100.00198062738001,5538700.0
2014-01-29,116.14,116.89,115.71,116.0,5522100.0,0.0,1.0,99.735766681523,100.37983267955,99.366502175986,99.61554102855801,5522100.0
2014-01-28,116.72,117.03,116.07,116.84,4303700.0,0.0,1.0,100.23384438667,100.50005833251998,99.675653855041,100.33689494635,4303700.0
2014-01-27,116.255,117.25,115.88,116.43,6179500.0,0.0,1.0,99.83452346788799,100.68898435861,99.51249046887301,99.984805534095,6179500.0
2014-01-24,117.87,118.14,116.26,116.29,7094900.0,0.0,1.0,101.22141225031,101.45327600959999,99.838817241208,99.864579881129,7094900.0
2014-01-23,119.84,119.85,118.26,118.39,6205800.0,0.0,1.0,102.91315893847,102.92174648510999,101.55632656929001,101.66796467561,6205800.0
2014-01-22,120.51,120.76,119.97,120.43,4977500.0,0.0,1.0,103.48852456338001,103.70321322938,103.02479704479,103.41982419025,4977500.0
2014-01-21,120.74,120.89,119.51,120.36,5602300.0,0.0,1.0,103.68603813610001,103.81485133570999,102.62976989934,103.35971136376999,5602300.0
2014-01-17,119.03,120.38,118.74,119.29,7199700.0,0.0,1.0,102.2175676606,103.37688645705,101.96852880803002,102.44084387325,7199700.0
2014-01-16,119.11,119.2899,118.19,118.83,5041100.0,0.0,1.0,102.28626803371999,102.44075799778,101.49621374280001,102.04581672779,5041100.0
2014-01-15,119.69,120.07,119.05,119.18,5829300.0,0.0,1.0,102.78434573886,103.11067251120001,102.23474275388,102.3463808602,5829300.0
2014-01-14,119.4,119.75,118.8,119.57,6904600.0,0.0,1.0,102.53530688629,102.83587101871001,102.02005408787,102.68129517918001,6904600.0
2014-01-13,120.81,120.9,119.01,119.25,6504200.0,0.0,1.0,103.74615096259001,103.82343888235,102.20039256732001,102.40649368669001,6504200.0
2014-01-10,122.5,122.84,120.367,121.01,8127500.0,0.0,1.0,105.19744634480999,105.48942293059,103.36572264642,103.91790189539,8127500.0
2014-01-09,123.42,123.42,122.02,123.29,5643500.0,0.0,1.0,105.98750063573,105.98750063573,104.78524410607001,105.87586252940001,5643500.0
2014-01-08,124.44,124.46,122.75,123.29,8282500.0,0.0,1.0,106.86343039305001,106.88060548633001,105.41213501082,105.87586252940001,8282500.0
2014-01-07,124.42,125.32,123.65,125.07,4563300.0,0.0,1.0,106.84625529977,107.6191344974,106.18501420846,107.40444583138999,4563300.0
